,product_id,mail,score,review_text,date_added
2031,1417,Nga2537@hotmail.com,7,Плохо! Мне не понравился.,2013-10-13
2032,2183,Tina5879@hotmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2018-10-1
2033,1705,Samuel6275@gmail.com,8,,2020-8-12
2034,2152,Anthony7986@hotmail.com,3,Просто средний продукт.,2019-6-19
2035,2879,Maria2068@hotmail.com,8,,2013-8-2
2036,2938,Terrie1976@hotmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2022-1-6
2037,1205,Fred5323@gmail.com,1,,2016-5-6
2038,2604,Jacqueline7770@hotmail.com,5,,2011-2-1
2039,184,Tom1565@hotmail.com,1,,2014-10-28
2040,2788,Helen4869@gmail.com,1,,2018-2-8
2041,1348,Gilbert6761@hotmail.com,4,Хорошо! Это хороший продукт.,2019-1-23
2042,702,Jesusa3964@gmail.com,9,Прекрасный продукт.,2010-4-4
2043,3221,Lauren2316@hotmail.com,4,,2015-2-26
2044,841,Diane9784@gmail.com,5,,2012-2-21
2045,3366,Lonnie4316@hotmail.com,6,Прекрасный продукт.,2013-9-2
2046,3571,Casey6717@gmail.com,4,Плохо! Мне не понравился.,2018-5-9
2047,1631,Tanya7532@gmail.com,3,,2016-4-19
2048,2181,Karrie8826@hotmail.com,6,Отлично! Это невероятно хороший продукт.,2021-7-13
2049,1574,James6867@hotmail.com,1,Плохо! Мне не понравился.,2010-5-3
2050,555,Harvey5839@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2015-8-22
2051,2544,Juanita8168@gmail.com,2,,2013-4-16
2052,2711,Kenneth4084@hotmail.com,6,Это ну такое.,2023-11-13
2053,1102,Whitney7831@gmail.com,5,,2022-8-24
2054,3326,Jean2470@hotmail.com,3,,2023-7-1
2055,1712,Barry6253@gmail.com,0,На самом деле хороший выбор!,2023-12-22
2056,1870,Paul9596@hotmail.com,1,,2021-9-18
2057,417,Stephen8156@gmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2021-1-25
2058,238,Shane3914@gmail.com,2,На самом деле прекрасный выбор!,2017-4-4
2059,2137,Shane5530@hotmail.com,1,,2017-8-26
2060,3256,Jeffery6434@gmail.com,8,,2021-1-27
2061,3515,Lawrence5085@hotmail.com,7,,2015-6-1
2062,2521,Michael1253@hotmail.com,8,Хорошо! Это хороший продукт.,2018-12-6
2063,708,Rita9664@hotmail.com,1,,2017-9-4
2064,2831,Laurie4867@hotmail.com,2,,2015-5-23
2065,604,Craig6043@gmail.com,1,Это ну такое.,2021-8-5
2066,649,George4158@gmail.com,7,,2015-1-18
2067,2394,Barbara9821@gmail.com,10,,2015-8-21
2068,3519,Wanda5422@hotmail.com,9,Хорошо! Это хороший продукт.,2010-11-8
2069,39,Michael5288@hotmail.com,2,Ну неплохо.,2012-1-22
2070,955,Agustin6547@hotmail.com,3,,2010-3-8
2071,3659,Martina5770@hotmail.com,2,,2022-5-24
2072,936,Barbara7272@gmail.com,5,Плохо! Мне не понравился.,2022-10-5
2073,306,Milton9875@hotmail.com,9,Плохо! Мне не понравился.,2018-3-27
2074,3079,Dorothy6085@gmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2023-9-3
2075,1517,Debra4497@gmail.com,3,,2019-6-2
2076,255,Daphne5816@gmail.com,0,Хорошо! Это хороший продукт.,2020-1-6
2077,1319,Gene3714@hotmail.com,7,Просто средний продукт.,2020-10-5
2078,2032,Tiffany5937@gmail.com,1,,2019-7-8
2079,3172,Micheal8078@hotmail.com,1,,2022-5-19
2080,307,Guadalupe2817@gmail.com,0,На самом деле прекрасный выбор!,2018-8-24
2081,3260,Duane5029@gmail.com,3,Это ну такое.,2022-9-25
2082,1789,Jason5694@gmail.com,1,ФУ. Не куплю от этого бренда больше ничего.,2018-8-4
2083,321,Terrence2270@hotmail.com,2,,2023-4-10
2084,249,Jeffrey5645@gmail.com,6,Отлично! Это невероятно хороший продукт.,2014-9-18
2085,3618,Kurt9688@hotmail.com,8,Средненько! Это средний по качеству продукт.,2022-10-14
2086,3619,Barbara8355@gmail.com,0,,2014-11-24
2087,729,Andrea9779@gmail.com,8,,2017-9-21
2088,1287,Philip8247@gmail.com,4,,2023-1-14
2089,540,David7935@gmail.com,2,,2010-4-26
2090,1979,Mary1359@hotmail.com,3,,2013-11-2
2091,577,Regina7493@gmail.com,9,,2020-3-26
2092,670,Bessie9184@hotmail.com,7,Ну неплохо.,2021-8-25
2093,3479,Megan9836@gmail.com,2,,2013-1-8
2094,125,Carla2315@gmail.com,8,,2022-11-7
2095,369,Jasmine4462@gmail.com,3,,2011-8-2
2096,1921,Donna6841@gmail.com,4,Это ну такое.,2022-4-9
2097,1987,William4947@gmail.com,9,Прекрасный продукт.,2021-1-2
2098,651,Paula2989@gmail.com,5,На самом деле хороший выбор!,2014-6-23
2099,2498,Michael7012@gmail.com,1,Средненько! Это средний по качеству продукт.,2010-1-7
2100,824,Nancy4149@hotmail.com,10,Ну неплохо.,2018-3-17
2101,1291,Vickie3078@hotmail.com,8,,2014-7-14
2102,2730,Jason4043@hotmail.com,3,,2013-12-4
2103,2633,Jacqueline5964@hotmail.com,1,,2015-1-15
2104,3529,Mildred4642@gmail.com,10,,2021-11-8
2105,2571,Roderick3910@gmail.com,1,Ну неплохо.,2023-2-19
2106,2220,Melissa1495@gmail.com,10,,2020-7-8
2107,3593,Patricia6797@gmail.com,7,Плохо! Мне не понравился.,2015-10-18
2108,1035,Jeanna9328@hotmail.com,4,,2023-7-8
2109,3117,Karen3499@gmail.com,5,На самом деле прекрасный выбор!,2019-11-23
2110,1998,Patsy2680@hotmail.com,1,Просто средний продукт.,2015-4-18
2111,3098,Clarice8211@gmail.com,6,Плохо! Мне не понравился.,2011-1-12
2112,1660,Jennifer3556@gmail.com,3,На самом деле прекрасный выбор!,2016-12-9
2113,57,Rita2021@gmail.com,5,,2016-6-20
2114,1318,Timothy8420@hotmail.com,3,Это ну такое.,2022-9-24
2115,2931,Leslie5975@gmail.com,4,Просто средний продукт.,2013-11-21
2116,706,Sharon6782@gmail.com,1,Прекрасный продукт.,2013-9-24
2117,245,Delma1885@hotmail.com,8,,2022-2-24
2118,1981,Glenda5627@gmail.com,7,,2014-3-12
2119,3354,Dean2895@gmail.com,9,На самом деле прекрасный выбор!,2017-3-27
2120,1761,Crystal5076@hotmail.com,6,На самом деле хороший выбор!,2021-2-4
2121,3073,Jonathan4043@gmail.com,0,Прекрасный продукт.,2010-2-7
2122,12,Faye4063@hotmail.com,1,,2017-10-12
2123,60,William9885@hotmail.com,7,,2010-4-1
2124,3637,Edyth2179@hotmail.com,10,,2020-1-23
2125,681,Frank4562@gmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2017-4-15
2126,1009,Dale7868@hotmail.com,3,Просто средний продукт.,2022-2-14
2127,2200,Gwen1727@hotmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2022-2-10
2128,1344,John9992@hotmail.com,5,,2013-1-16
2129,1680,George6973@hotmail.com,7,Хороший продукт.,2020-8-20
2130,1293,Cindy6186@hotmail.com,4,Ну неплохо.,2017-5-1
2131,2007,Ali2758@hotmail.com,8,Отлично! Это невероятно хороший продукт.,2013-1-12
2132,1041,Alison4089@gmail.com,8,,2020-6-10
2133,3479,Ken6724@gmail.com,3,,2022-10-8
2134,1190,Irene7259@gmail.com,3,,2011-11-20
2135,3308,Lillian1129@hotmail.com,1,,2018-8-12
2136,2119,Ralph7412@gmail.com,0,,2011-9-3
2137,377,Virginia2179@gmail.com,3,Плохо! Мне не понравился.,2018-7-6
2138,1412,George5684@gmail.com,3,На самом деле хороший выбор!,2019-10-26
2139,1601,Phyllis3294@hotmail.com,4,,2018-8-1
2140,1371,Leigh8160@hotmail.com,9,,2018-1-2
2141,540,Robert9174@gmail.com,0,,2019-11-23
2142,3255,Janet2348@gmail.com,2,Прекрасный продукт.,2022-3-20
2143,1633,John8992@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2010-5-20
2144,1574,Rose3924@hotmail.com,2,,2015-10-23
2145,474,William5842@hotmail.com,1,На самом деле прекрасный выбор!,2015-10-11
2146,2598,Shannon6746@gmail.com,4,Ну неплохо.,2021-3-23
2147,524,Russell1832@gmail.com,3,Просто средний продукт.,2011-3-13
2148,2475,Margarita8449@gmail.com,10,,2012-1-3
2149,1632,Angie8433@hotmail.com,3,,2021-2-2
2150,162,Angle7136@gmail.com,7,,2010-11-18
2151,3612,Cynthia5264@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2021-9-14
2152,1166,Tracy1678@hotmail.com,5,,2021-3-3
2153,2424,Nicole3987@gmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2010-7-24
2154,3660,Ruth5017@hotmail.com,1,,2020-1-14
2155,2831,Doreen1977@hotmail.com,7,,2015-10-6
2156,1220,Mary1721@hotmail.com,3,,2015-5-25
2157,3259,Scott3695@gmail.com,6,,2018-12-4
2158,3570,Erica9665@hotmail.com,0,Плохо! Мне не понравился.,2014-3-7
2159,2110,Walter6977@hotmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2011-7-6
2160,1366,Michelle9295@hotmail.com,5,,2010-1-26
2161,886,Steven5723@hotmail.com,3,Ну неплохо.,2017-5-19
2162,3423,Richard1171@gmail.com,0,Хороший продукт.,2022-11-15
2163,2210,Sean1361@gmail.com,0,,2014-8-25
2164,1409,Jerry6624@gmail.com,4,Плохо! Мне не понравился.,2013-12-11
2165,3459,Matthew2161@gmail.com,1,,2013-12-26
2166,284,Paul7182@hotmail.com,9,Плохо! Мне не понравился.,2022-5-8
2167,365,Manuel4148@hotmail.com,2,,2016-1-20
2168,2124,Kristen6918@gmail.com,0,,2012-5-7
2169,168,Amanda5825@gmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2015-4-17
2170,1487,Sonja1183@hotmail.com,1,,2013-7-5
2171,3171,Eldridge4868@hotmail.com,9,,2023-11-4
2172,645,Steven9157@hotmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2016-9-16
2173,205,William5656@hotmail.com,2,,2019-3-3
2174,2161,Amy2629@hotmail.com,0,,2012-11-2
2175,1284,Robert4370@hotmail.com,9,Отлично! Это невероятно хороший продукт.,2023-4-21
2176,3102,Louise8952@hotmail.com,10,,2013-12-6
2177,1361,George2486@hotmail.com,10,На самом деле хороший выбор!,2022-5-10
2178,473,Kenneth2650@gmail.com,5,,2016-12-4
2179,644,Kathleen9170@gmail.com,5,На самом деле прекрасный выбор!,2023-1-7
2180,3616,Amy7880@gmail.com,8,,2015-8-10
2181,1317,Suzanne5785@hotmail.com,8,Плохо! Мне не понравился.,2012-5-10
2182,423,Lyle9764@gmail.com,8,,2023-12-28
2183,2064,Theresa7569@gmail.com,0,,2021-11-14
2184,52,Mary7327@gmail.com,5,Это ну такое.,2012-5-7
2185,3319,Edna4162@gmail.com,4,,2021-9-28
2186,471,Judith1467@hotmail.com,8,Ну неплохо.,2011-12-6
2187,2095,Kim5727@hotmail.com,0,Средненько! Это средний по качеству продукт.,2012-5-15
2188,2220,Richard3520@hotmail.com,2,Плохо! Мне не понравился.,2012-2-17
2189,2303,Bobby7646@gmail.com,8,Хорошо! Это хороший продукт.,2020-10-9
2190,1205,Lisa7818@hotmail.com,7,,2022-10-17
2191,876,Edie1441@gmail.com,2,,2020-11-2
2192,35,Catherine3523@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2016-5-15
2193,682,Herbert1895@gmail.com,4,,2014-10-22
2194,2131,Norman4783@gmail.com,10,,2017-10-12
2195,3352,Dennis8628@gmail.com,3,Хорошо! Это хороший продукт.,2013-7-20
2196,1419,Daphne8049@hotmail.com,6,,2019-5-1
2197,2414,Bernice5629@gmail.com,1,,2015-2-6
2198,3251,Richard1217@hotmail.com,0,,2013-12-28
2199,3480,Francis3245@gmail.com,1,Это ну такое.,2019-3-19
2200,281,Frank6487@hotmail.com,5,Плохо! Мне не понравился.,2014-8-25
2201,2714,Charles2393@gmail.com,0,Плохо! Мне не понравился.,2011-2-6
2202,570,Kevin8637@gmail.com,5,На самом деле прекрасный выбор!,2023-8-25
2203,1509,Jared9849@gmail.com,9,Это ну такое.,2014-3-24
2204,3109,Eric5173@gmail.com,10,,2013-12-6
2205,2079,Derrick4147@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2019-12-18
2206,1272,Deborah4792@gmail.com,10,,2013-10-7
2207,2346,Isaiah7853@hotmail.com,3,,2018-6-9
2208,2130,Diane7064@gmail.com,0,,2017-10-3
2209,1831,Christy1165@hotmail.com,8,,2010-3-6
2210,646,Diane5458@hotmail.com,4,,2013-3-24
2211,1441,John9484@hotmail.com,1,На самом деле прекрасный выбор!,2010-9-14
2212,1706,Gabriela5320@gmail.com,5,Хороший продукт.,2021-1-4
2213,3458,Stanley4663@hotmail.com,10,,2018-12-23
2214,672,Bonnie7058@hotmail.com,1,,2015-3-24
2215,2319,Lauryn3454@gmail.com,8,Хорошо! Это хороший продукт.,2022-3-7
2216,1302,Veronica8788@gmail.com,0,,2021-4-27
2217,1417,Timothy5219@gmail.com,1,,2018-1-13
2218,136,Cindy4578@gmail.com,1,,2020-1-4
2219,2158,John7911@hotmail.com,8,Средненько! Это средний по качеству продукт.,2010-10-18
2220,2859,James1565@hotmail.com,2,Средненько! Это средний по качеству продукт.,2023-9-26
2221,3027,Staci9080@hotmail.com,7,,2011-1-5
2222,984,Garrett3343@hotmail.com,1,Прекрасный продукт.,2010-11-13
2223,35,Tina2892@hotmail.com,10,Плохо! Мне не понравился.,2012-9-8
2224,2117,Javier2039@gmail.com,9,Плохо! Мне не понравился.,2018-12-26
2225,2156,Janet6019@hotmail.com,6,,2014-5-10
2226,3223,Charles9576@gmail.com,0,,2013-12-25
2227,880,Lionel8490@hotmail.com,7,,2020-12-8
2228,2671,Lorraine6535@hotmail.com,1,,2023-12-17
2229,2840,Christy9584@gmail.com,0,Средненько! Это средний по качеству продукт.,2019-12-11
2230,1121,Murray3621@gmail.com,2,На самом деле хороший выбор!,2017-5-2
2231,3388,Ella7798@gmail.com,5,Плохо! Мне не понравился.,2021-3-27
2232,2927,Phyllis4248@hotmail.com,5,На самом деле прекрасный выбор!,2020-9-13
2233,3206,James3676@hotmail.com,0,,2013-1-17
2234,129,William8672@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2012-11-15
2235,300,Christina5913@gmail.com,4,На самом деле прекрасный выбор!,2017-6-19
2236,2549,Susan4284@gmail.com,4,,2020-7-20
2237,3196,Robert7364@gmail.com,1,Это ну такое.,2022-2-4
2238,2221,Michael4153@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2022-9-8
2239,1421,John5218@gmail.com,2,,2015-5-17
2240,822,David9362@gmail.com,7,На самом деле прекрасный выбор!,2014-8-2
2241,3596,Corey9313@hotmail.com,2,,2023-2-17
2242,2851,Donald4350@hotmail.com,9,,2011-11-10
2243,2126,Melva3060@gmail.com,5,Плохо! Мне не понравился.,2011-1-2
2244,2264,Stephen4689@hotmail.com,10,,2016-6-3
2245,2689,Alvin9382@hotmail.com,3,На самом деле прекрасный выбор!,2013-5-27
2246,451,William6550@gmail.com,1,Отлично! Это невероятно хороший продукт.,2017-4-25
2247,1464,Maria7358@gmail.com,5,,2018-12-14
2248,2315,Michael5179@gmail.com,8,,2015-1-10
2249,1968,Beatrice5931@hotmail.com,3,,2018-9-16
2250,2405,Janet1784@gmail.com,7,Средненько! Это средний по качеству продукт.,2021-1-24
2251,2224,Randall4446@gmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2022-6-28
2252,1708,Max4139@hotmail.com,7,Хорошо! Это хороший продукт.,2015-6-24
2253,1860,Charles7591@hotmail.com,9,,2022-5-9
2254,2613,Andrew7974@hotmail.com,0,,2020-12-28
2255,2615,Curtis6270@gmail.com,5,,2010-6-3
2256,3496,Catherine5290@gmail.com,3,,2010-8-15
2257,400,William1641@gmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2013-2-16
2258,462,Michael6442@gmail.com,3,,2011-1-28
2259,1152,Otis5390@gmail.com,8,Отлично! Это невероятно хороший продукт.,2023-9-3
2260,1356,Bobby9074@hotmail.com,1,ФУ. Не куплю от этого бренда больше ничего.,2023-1-26
2261,472,Lillie3039@hotmail.com,0,,2014-2-26
2262,430,Penelope5457@gmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2023-8-21
2263,1961,Helene1824@gmail.com,0,Ну неплохо.,2016-2-12
2264,426,Paul8474@hotmail.com,6,,2019-1-7
2265,3517,Mildred5546@gmail.com,0,,2018-4-12
2266,2251,Darrell9822@hotmail.com,8,Плохо! Мне не понравился.,2010-9-28
2267,2642,Debra5043@gmail.com,9,На самом деле прекрасный выбор!,2022-6-24
2268,1173,William8142@hotmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2016-11-26
2269,2966,Eduardo8181@gmail.com,2,На самом деле хороший выбор!,2023-11-20
2270,3416,William6274@gmail.com,10,,2018-4-6
2271,3079,Myra9283@hotmail.com,2,Отлично! Это невероятно хороший продукт.,2017-4-11
2272,2557,Rose8771@gmail.com,7,,2013-1-4
2273,2666,Brenda6647@gmail.com,2,,2015-10-4
2274,2077,Claudia5033@gmail.com,7,Плохо! Мне не понравился.,2014-3-25
2275,3499,Howard9294@gmail.com,9,На самом деле прекрасный выбор!,2020-10-17
2276,2448,Virginia9368@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2021-11-17
2277,2340,Debra5886@gmail.com,1,,2019-6-11
2278,778,Velda6332@hotmail.com,0,Плохо! Мне не понравился.,2020-8-6
