mail,shop_id,score,review_text,date_added
Brian9536@hotmail.com,20,9,,2019-8-27
Dorothy3577@hotmail.com,10,1,,2020-5-20
Kimberly7753@hotmail.com,8,4,,2017-6-1
Jason1536@gmail.com,6,4,,2020-2-1
Jose7787@hotmail.com,9,8,Плохо! Мне не понравился магазин.,2011-10-21
Marie7840@hotmail.com,19,0,,2013-9-20
Timothy5290@gmail.com,22,7,,2016-3-16
James9583@hotmail.com,8,7,,2018-6-10
Agnes2688@gmail.com,15,1,"На самом деле прекрасный магазин, мне все понраивлос!",2012-10-8
Charlene4346@gmail.com,7,1,,2021-9-26
David6895@hotmail.com,7,10,"На самом деле прекрасный магазин, мне все понраивлос!",2010-11-12
Richard7133@hotmail.com,7,10,Ну неплохо.,2023-10-15
James1681@hotmail.com,20,7,ФУ. Не куплю в этом магазине больше ничего.,2013-2-5
Carl1625@gmail.com,8,2,"На самом деле прекрасный магазин, мне все понраивлос!",2012-6-27
Raymond6687@hotmail.com,0,5,Плохо! Мне не понравился магазин.,2022-9-3
Carol8281@hotmail.com,4,5,Это ну такое.,2017-6-19
Valerie9621@gmail.com,3,4,,2022-5-17
Alice5465@gmail.com,7,3,Плохо! Мне не понравился магазин.,2021-8-26
Malcolm7993@hotmail.com,12,6,Хорошо! Это хороший магазин.,2019-11-6
John1670@hotmail.com,22,3,Это ну такое.,2014-12-10
Kelly6025@hotmail.com,3,2,,2018-1-7
James3754@gmail.com,13,5,,2020-10-7
Jean9626@hotmail.com,20,2,,2021-7-27
Paul9044@gmail.com,18,7,Просто средний магазин.,2017-10-24
Elliot4286@gmail.com,6,10,,2016-5-4
Yolanda8788@gmail.com,3,2,,2021-5-28
Latonya1496@hotmail.com,9,1,,2018-7-5
Bea9790@hotmail.com,6,2,,2010-1-2
John4236@hotmail.com,11,9,,2017-7-12
Wanda6451@gmail.com,8,4,"На самом деле прекрасный магазин, мне все понраивлос!",2012-3-25
John3025@hotmail.com,10,8,,2017-4-8
Holly8647@gmail.com,10,5,,2021-9-21
Annie4467@hotmail.com,9,7,ФУ. Не куплю в этом магазине больше ничего.,2012-8-7
Catherine5648@hotmail.com,6,1,ФУ. Не куплю в этом магазине больше ничего.,2018-7-18
Julie2918@gmail.com,8,9,Это ну такое.,2023-2-10
John5266@gmail.com,4,6,Это ну такое.,2010-12-17
Marion9552@gmail.com,12,5,,2010-10-23
Cindy4868@hotmail.com,7,1,,2013-10-24
Denise6479@hotmail.com,8,9,На самом деле хороший магазин!,2019-12-8
Lucille2457@gmail.com,13,3,"На самом деле прекрасный магазин, мне все понраивлос!",2011-12-16
Sabine2144@gmail.com,18,3,,2017-8-5
Allen4512@gmail.com,6,5,,2023-12-28
Flossie1775@hotmail.com,5,8,,2017-6-27
Sylvia5613@hotmail.com,14,9,Прекрасный магазин.,2017-5-20
Max1368@hotmail.com,5,9,,2015-10-24
Curtis6081@hotmail.com,0,7,ФУ. Не куплю в этом магазине больше ничего.,2016-8-21
Kirk1735@hotmail.com,7,1,,2014-6-14
Mary5018@gmail.com,20,9,,2022-2-6
Karen4772@hotmail.com,17,7,Средненько! Это средний по сервису магазин.,2010-11-16
Clayton6273@hotmail.com,21,3,ФУ. Не куплю в этом магазине больше ничего.,2021-2-18
Harold6184@gmail.com,8,1,,2012-7-4
Linda5671@gmail.com,9,3,,2023-4-4
Robert6520@hotmail.com,22,2,Отлично! Это невероятно хороший магазин.,2012-11-24
Tanisha5471@hotmail.com,22,10,Это ну такое.,2015-6-24
Patrick4799@gmail.com,19,2,,2023-4-5
Susan5941@hotmail.com,1,2,"На самом деле прекрасный магазин, мне все понраивлос!",2020-2-13
Maria6423@hotmail.com,11,9,Ну неплохо.,2016-4-24
Sophie2045@hotmail.com,11,0,На самом деле хороший магазин!,2010-8-8
John4578@gmail.com,13,5,Плохо! Мне не понравился магазин.,2021-1-19
Nettie4047@gmail.com,3,0,,2022-3-1
Tara1024@hotmail.com,20,2,,2019-11-27
Eric2175@hotmail.com,12,2,,2016-4-19
Patricia1641@gmail.com,16,3,,2020-10-11
Shelby2223@hotmail.com,14,7,ФУ. Не куплю в этом магазине больше ничего.,2019-10-15
Helen5616@hotmail.com,11,3,,2013-3-4
Judith3492@gmail.com,6,0,Это ну такое.,2011-1-21
Jose1223@hotmail.com,17,3,Прекрасный магазин.,2015-4-2
Rosemary9730@gmail.com,22,7,ФУ. Не куплю в этом магазине больше ничего.,2013-11-15
Joseph2736@hotmail.com,14,0,,2022-2-3
Lori9273@hotmail.com,6,1,,2010-4-21
Eddie5135@gmail.com,22,0,Это ну такое.,2018-4-28
William6516@hotmail.com,11,10,Просто средний магазин.,2023-6-22
Armand4715@hotmail.com,16,7,Это ну такое.,2018-9-25
Laura9613@hotmail.com,21,5,,2012-4-25
Miranda3512@gmail.com,4,6,,2023-10-26
Larry1880@gmail.com,16,3,"На самом деле прекрасный магазин, мне все понраивлос!",2012-2-1
Shawn9789@hotmail.com,4,5,,2020-10-19
Linda7677@gmail.com,2,1,,2012-1-20
Ronald3518@hotmail.com,5,1,ФУ. Не куплю в этом магазине больше ничего.,2013-10-12
James7542@hotmail.com,20,5,,2017-8-21
Amanda4775@gmail.com,17,2,,2023-9-11
Nathan7044@hotmail.com,10,5,Средненько! Это средний по сервису магазин.,2023-1-25
Mary6586@gmail.com,3,7,Хороший магазин.,2012-9-2
Robert1766@gmail.com,22,3,,2014-10-25
Jerry7566@hotmail.com,21,6,,2022-9-25
Loretta7377@hotmail.com,16,10,Средненько! Это средний по сервису магазин.,2017-2-19
Tommy8085@hotmail.com,3,5,Отлично! Это невероятно хороший магазин.,2012-12-13
Tracy2268@gmail.com,15,6,ФУ. Не куплю в этом магазине больше ничего.,2020-1-21
Margie3197@gmail.com,11,1,,2014-3-25
Antonio1388@hotmail.com,16,2,,2015-6-6
John8051@gmail.com,11,6,Отлично! Это невероятно хороший магазин.,2017-4-2
Brad3415@gmail.com,0,10,"На самом деле прекрасный магазин, мне все понраивлос!",2019-10-22
Carol4924@hotmail.com,15,6,,2023-2-3
Colleen4154@gmail.com,6,5,,2016-2-23
Rachel4146@gmail.com,10,9,,2022-4-28
Michelle3299@gmail.com,1,4,,2013-8-25
Alice5572@hotmail.com,18,5,На самом деле хороший магазин!,2011-7-7
Joshua8119@hotmail.com,10,4,,2013-7-28
Leonard3925@hotmail.com,17,4,Средненько! Это средний по сервису магазин.,2015-12-3
David3246@gmail.com,18,1,ФУ. Не куплю в этом магазине больше ничего.,2011-10-26
Julia9276@gmail.com,6,4,,2022-1-14
Mark3378@hotmail.com,20,10,,2017-8-17
Ernest8975@hotmail.com,6,6,,2012-1-22
Delphine4960@hotmail.com,20,3,,2018-5-15
Francine2739@gmail.com,18,9,Это ну такое.,2012-10-13
Edward1530@gmail.com,1,10,Хороший магазин.,2014-9-18
Adam4072@gmail.com,0,10,"На самом деле прекрасный магазин, мне все понраивлос!",2018-7-9
Otis4750@hotmail.com,10,1,Отлично! Это невероятно хороший магазин.,2019-2-25
Richard8143@hotmail.com,5,8,,2022-5-17
Lisa1951@gmail.com,8,9,Хороший магазин.,2022-11-2
Kevin9217@hotmail.com,0,4,На самом деле хороший магазин!,2014-5-27
Jeffry4245@hotmail.com,7,9,,2015-5-8
Mack1063@hotmail.com,13,2,,2018-5-2
Ron1215@gmail.com,8,7,,2010-8-15
Maria2865@hotmail.com,16,9,ФУ. Не куплю в этом магазине больше ничего.,2014-2-9
Debra7987@gmail.com,8,10,,2018-2-12
Kyle8535@hotmail.com,17,1,,2015-6-1
Leona7452@gmail.com,14,10,Хорошо! Это хороший магазин.,2012-9-27
Robert8526@gmail.com,8,4,,2018-9-25
Ellis6465@hotmail.com,14,10,,2012-1-2
Derrick5686@hotmail.com,20,8,,2019-4-27
Kathleen7566@gmail.com,18,2,,2013-2-16
Justine8487@gmail.com,1,9,,2010-10-15
Robert6359@gmail.com,21,7,Ну неплохо.,2015-8-23
William3547@gmail.com,5,0,ФУ. Не куплю в этом магазине больше ничего.,2014-2-21
Lesa6466@hotmail.com,16,9,ФУ. Не куплю в этом магазине больше ничего.,2022-10-18
Arthur4359@gmail.com,6,0,,2020-4-10
Paul3938@hotmail.com,4,0,,2017-1-5
Ruby7764@gmail.com,7,8,,2018-5-9
Dillon9116@hotmail.com,15,5,,2015-6-28
Brandon6414@hotmail.com,6,2,Просто средний магазин.,2013-2-3
Fernando3855@hotmail.com,22,10,Хороший магазин.,2019-10-26
Jeffrey2653@gmail.com,20,7,Плохо! Мне не понравился магазин.,2020-11-18
Thelma1216@gmail.com,14,5,Отлично! Это невероятно хороший магазин.,2021-1-3
Leo4747@hotmail.com,18,2,Просто средний магазин.,2015-8-18
Vanessa7393@hotmail.com,5,2,,2018-9-2
Debra7548@hotmail.com,22,1,Плохо! Мне не понравился магазин.,2014-2-2
Logan5633@gmail.com,13,5,,2023-7-14
Christina9774@hotmail.com,18,0,,2012-10-17
Lacey9095@hotmail.com,10,9,,2021-12-20
Irene5527@gmail.com,20,1,,2023-4-23
Charlotte8851@hotmail.com,9,9,,2017-6-24
Erica5982@hotmail.com,3,7,,2020-6-27
Waldo5381@hotmail.com,12,10,"На самом деле прекрасный магазин, мне все понраивлос!",2010-4-16
William4289@gmail.com,8,6,,2015-8-22
Glen5336@gmail.com,10,10,,2012-5-28
Steven4753@gmail.com,14,8,"На самом деле прекрасный магазин, мне все понраивлос!",2022-5-6
Damian5732@hotmail.com,3,7,Плохо! Мне не понравился магазин.,2023-4-1
Vivian2297@hotmail.com,1,0,Плохо! Мне не понравился магазин.,2012-8-19
Kindra2788@hotmail.com,18,0,,2023-5-9
Anne2675@gmail.com,8,3,,2018-5-6
Chelsie7732@hotmail.com,2,3,Это ну такое.,2021-11-24
Bobby2787@gmail.com,21,6,Просто средний магазин.,2016-9-12
Benjamin8310@gmail.com,12,4,,2013-1-19
Robert2722@gmail.com,5,5,Это ну такое.,2023-4-12
William4084@gmail.com,9,7,ФУ. Не куплю в этом магазине больше ничего.,2012-7-10
Erin8471@hotmail.com,10,3,Это ну такое.,2023-3-24
Wesley4945@hotmail.com,15,1,,2016-11-6
Rebecca3580@gmail.com,2,5,Прекрасный магазин.,2014-11-26
Michelle5072@gmail.com,6,2,Просто средний магазин.,2019-5-15
Terrell2170@hotmail.com,19,6,Ну неплохо.,2012-7-24
Ellen5642@hotmail.com,16,4,Плохо! Мне не понравился магазин.,2020-9-6
Perry5363@gmail.com,14,9,,2023-6-12
Zita4951@gmail.com,18,4,,2023-12-25
Kenneth3460@gmail.com,5,6,,2019-6-6
Carol5866@hotmail.com,12,5,Плохо! Мне не понравился магазин.,2010-10-5
Terry4236@hotmail.com,8,9,,2011-4-16
Michelle5327@hotmail.com,1,8,,2011-2-14
Patrick6272@hotmail.com,5,6,,2019-5-10
Dante6889@hotmail.com,15,2,Плохо! Мне не понравился магазин.,2023-9-21
Bobby3676@hotmail.com,18,2,Хорошо! Это хороший магазин.,2020-7-26
Carolyn3714@hotmail.com,17,2,Просто средний магазин.,2010-9-8
Charlotte9748@hotmail.com,7,4,,2017-3-24
Rosa7264@gmail.com,11,6,,2015-6-7
Susan2935@gmail.com,17,0,,2011-7-26
Brian9492@gmail.com,6,7,Ну неплохо.,2016-10-19
Jason8119@hotmail.com,22,8,Это ну такое.,2019-10-3
Eva5151@gmail.com,13,3,,2012-2-28
Bridgette1716@hotmail.com,7,6,,2021-5-26
Anthony7220@hotmail.com,2,0,,2018-11-12
Linda1886@hotmail.com,9,6,,2012-3-26
Mark5816@hotmail.com,2,6,,2020-5-3
Catherine3054@hotmail.com,2,2,,2018-2-25
Eleanor7029@gmail.com,1,9,Плохо! Мне не понравился магазин.,2022-7-21
Mary9061@hotmail.com,3,10,,2017-11-17
Mary6690@hotmail.com,17,2,Это ну такое.,2013-8-16
Frank1765@hotmail.com,14,3,ФУ. Не куплю в этом магазине больше ничего.,2010-3-26
Jean2869@gmail.com,14,8,Плохо! Мне не понравился магазин.,2023-3-23
Kimberly6331@gmail.com,12,0,Просто средний магазин.,2012-11-9
Herbert4327@hotmail.com,22,6,Просто средний магазин.,2023-4-4
Kenneth4934@gmail.com,20,1,ФУ. Не куплю в этом магазине больше ничего.,2010-3-24
Ronald1773@hotmail.com,7,0,,2013-7-24
Kayla9059@gmail.com,17,0,Плохо! Мне не понравился магазин.,2018-11-9
Stephan7891@hotmail.com,21,7,Хороший магазин.,2010-5-11
Thomas3949@gmail.com,3,6,,2014-2-15
Patricia8297@hotmail.com,18,3,"На самом деле прекрасный магазин, мне все понраивлос!",2019-2-24
Robert7210@gmail.com,21,1,"На самом деле прекрасный магазин, мне все понраивлос!",2020-11-14
Christopher1916@gmail.com,1,8,На самом деле хороший магазин!,2010-9-18
John7763@gmail.com,11,4,,2010-11-8
Paul5894@gmail.com,21,10,,2023-1-15
Maud2336@gmail.com,9,10,Средненько! Это средний по сервису магазин.,2017-2-4
Georgia5839@gmail.com,1,4,Средненько! Это средний по сервису магазин.,2018-11-5
Jeffrey7426@hotmail.com,10,3,На самом деле хороший магазин!,2017-1-27
Julie7553@hotmail.com,2,4,Ну неплохо.,2013-11-23
Darin7421@gmail.com,22,4,,2016-12-19
Jean8841@gmail.com,1,10,Хороший магазин.,2017-2-6
Peter1154@hotmail.com,13,2,,2021-9-10
Max4139@hotmail.com,9,3,,2011-2-12
Wendy6172@hotmail.com,8,4,Плохо! Мне не понравился магазин.,2010-10-22
Ronald8685@hotmail.com,19,9,Хороший магазин.,2018-5-22
Connie1598@hotmail.com,12,8,Прекрасный магазин.,2023-10-10
Fred2263@hotmail.com,8,3,Это ну такое.,2013-12-3
Brittany6987@hotmail.com,8,2,Плохо! Мне не понравился магазин.,2011-11-4
Ruth3635@hotmail.com,19,2,ФУ. Не куплю в этом магазине больше ничего.,2020-10-24
Rebecca9437@gmail.com,16,4,На самом деле хороший магазин!,2016-7-13
Kelly7025@hotmail.com,10,10,,2016-7-24
Brenda4582@hotmail.com,15,8,,2023-6-10
Bernard3733@hotmail.com,14,5,Просто средний магазин.,2021-4-16
Keith6738@gmail.com,17,1,На самом деле хороший магазин!,2021-8-6
Tamara6346@hotmail.com,2,9,Хороший магазин.,2018-11-5
Myrtle4584@hotmail.com,2,0,Хороший магазин.,2021-9-1
Charles4368@gmail.com,15,3,,2015-6-10
Stephen1769@gmail.com,16,10,,2020-6-5
Christopher6226@hotmail.com,9,10,На самом деле хороший магазин!,2023-9-3
Rudolph7797@gmail.com,12,10,Прекрасный магазин.,2018-7-28
Ronald8573@hotmail.com,0,10,На самом деле хороший магазин!,2022-2-13
Michael5818@gmail.com,1,5,,2016-12-5
Frances8057@hotmail.com,12,4,Средненько! Это средний по сервису магазин.,2013-11-7
Christopher6696@hotmail.com,8,1,Это ну такое.,2021-3-18
Robert2092@hotmail.com,10,5,ФУ. Не куплю в этом магазине больше ничего.,2010-1-21
Misty9876@gmail.com,4,3,Ну неплохо.,2019-11-4
Juan9130@gmail.com,19,5,Это ну такое.,2022-8-18
John2088@hotmail.com,2,0,Это ну такое.,2023-10-8
Ann8198@hotmail.com,7,7,,2011-3-28
Thomas7391@hotmail.com,17,9,,2017-5-11
Lauren5293@hotmail.com,11,10,ФУ. Не куплю в этом магазине больше ничего.,2022-9-8
Patricia2833@gmail.com,21,7,,2019-12-1
Julia2868@hotmail.com,14,0,,2023-3-22
Richard8395@gmail.com,13,4,Плохо! Мне не понравился магазин.,2020-11-25
Agnes8345@hotmail.com,0,10,,2015-1-12
Sandra5878@hotmail.com,18,1,Плохо! Мне не понравился магазин.,2014-9-22
Nancy4532@gmail.com,1,0,ФУ. Не куплю в этом магазине больше ничего.,2015-5-18
Steve2182@hotmail.com,19,2,Хороший магазин.,2020-4-26
Debra5056@hotmail.com,8,9,,2020-2-25
Suzanne1816@gmail.com,16,3,"На самом деле прекрасный магазин, мне все понраивлос!",2014-2-7
Jennifer9256@hotmail.com,7,6,Плохо! Мне не понравился магазин.,2023-4-22
Nell3169@hotmail.com,15,7,,2014-12-1
David4754@hotmail.com,4,1,,2022-5-16
Carmen4612@hotmail.com,6,7,Это ну такое.,2019-8-6
Rebecca8438@gmail.com,8,2,,2019-3-11
Peggy2931@gmail.com,1,9,Плохо! Мне не понравился магазин.,2012-6-16
Stacey2950@gmail.com,17,8,,2010-7-16
Cynthia5912@gmail.com,15,6,,2022-4-1
William5917@gmail.com,22,2,Ну неплохо.,2017-2-2
Benjamin8174@hotmail.com,2,6,Прекрасный магазин.,2021-10-1
Maria5343@hotmail.com,4,6,,2011-1-27
William5399@hotmail.com,20,4,,2017-1-14
Lawrence4778@hotmail.com,10,1,Прекрасный магазин.,2019-4-20
Danyell2657@gmail.com,4,4,Просто средний магазин.,2016-12-20
Michael7496@gmail.com,17,5,Это ну такое.,2014-2-2
Donald1310@hotmail.com,11,9,Просто средний магазин.,2013-6-20
